id,book_author_full_name
2621,Бичурин Никита Яковлевич
2622,Крейн Шелли
2623,Блект Рами
2624,Шейнов Виктор Павлович
2625,Карем Морис
2626,Лесаж Ален Рене
2627,Уилсон Жаклин
2628,Уилсон Роберт
2629,Шейл Рута
2630,Блази Марлена де
2631,Крейнович Ерухим Абрамович
2632,Уинфилд Райан
2633,Бишоф Анита
2634,Бишоп Крис
2635,Уланов Андрей Андреевич
2636,Лейла
2637,Бесерра Анхела
2638,Ушаков Александр Геннадьевич
2639,Лебедев Михаил Юрьевич
2640,Кривоносов Алексей Дмитриевич
2641,Левенбрюк Анри
2642,Лебовски Редгрейн
2643,Фейбер Мишель
2644,Фейгин Олег Орестович
2645,Шаш
2646,Кривошапко Сергей Николаевич
2647,Леблан Морис
2648,Феллоуз Джулиан
2649,Лебедева Серафима Христофоровна
2650,Лебедева Галина
2651,Лебедев Сергей Сергеевич
2652,Ферр Гровер
2653,Феррари Алессандро
2654,Лебедев Владимир Юрьевич
2655,Левин Айра
2656,Феррье Бертран
2657,Касьянов Валерий Васильевич
2658,Бенгтсон Юнас
2659,Филимон Александр Николаевич
2660,Катаева Тамара
2661,Белянинова Юлия Владимировна
2662,Филипенко Александр
2663,Лахири Джумпа
2664,Катерли Нина Семеновна
2665,Белый Андрей
2666,Фини Элис
2667,Белсвик Рyнe
2668,Белоцерковская Вероника
2669,Белоусов Вячеслав Павлович
2670,Левин
2671,Ковалев Анатолий Павлович
2672,Бершидский Леонид Давидович
2673,Фадеев Александр Александрович
2674,Ушков Андрей Валерьевич
2675,Уэбстер Джин
2676,Бертине Ришар
2677,Крес Феликс Виктор
2678,Ковалев Сергей Алексеевич
2679,Уэллс Марта
2680,Берроуз Уильям Сьюэрт
2681,Уэлш Ирвин
2682,Кржижановский Сигизмунд Доминикович
2683,Уэрта де Сото Хесус
2684,Швецкая Вера Михайловна
2685,Бернштам Татьяна Александровна
2686,Андреев Владимир Фомич
2687,Фавильи Елена
2688,Левкиевская Елена Евгеньевна
2689,Касаткина Ирина Леонидовна
2690,Левицкий Геннадий Михайлович
2691,Андреев Даниил Леонидович
2692,Левицкий
2693,Фантаски Бет
2694,Фарг Николя
2695,Берлински Дэвид
2696,Фатхутдинов Раис Ахметович
2697,Фаулз Джон Роберт
2698,Карцев Роман Андреевич
2699,Левитан Константин Михайлович
2700,Ковалев Валерий Викторович
2701,Федоров Виктор Владимирович
2702,Федорова
2703,Касаткин Сергей Федорович
2704,Тульчинский Григорий Львович
2705,Ликальци Лоренцо
2706,Казанова Антонио
2707,Темплар Ричард
2708,Шестера Юрий Федорович
2709,Шефер Бодо
2710,Тепляшина Тамара Ивановна
2711,Калемина Виктория Викторовна
2712,Калеми Оксана
2713,Тененбаум
2714,Темерева Наталия Викторовна
2715,Шепард Сара
2716,Брагинский Эмиль Вениаминович
